Member,Order,SKU,Created On,Description
M99206,7873199,15668451,10/6/14 10:33,Brinjals
M99206,7873199,21408947,10/6/14 10:33,Other Rice Products
M99206,7873199,15669861,10/6/14 10:33,Raw Peanuts
M99206,7873199,15668462,10/6/14 10:33,Gourd & Cucumber
M99206,7873199,7624790,10/6/14 10:33,Ghee
M99206,7873199,15669776,10/6/14 10:33,Other Dals
M99206,7913149,15669884,2/6/14 8:13,Whole Spices
M99206,7913149,7569799,2/6/14 8:13,Namkeen
M99206,7913149,7569802,2/6/14 8:13,Namkeen
M99206,7913149,15668465,2/6/14 8:13,Root Vegetables
M99206,7913149,15669774,2/6/14 8:13,Urad Dal
M99206,7913149,15668453,2/6/14 8:13,Brinjals
M99206,7913149,15668688,2/6/14 8:13,Root Vegetables
M99206,7913149,15668462,2/6/14 8:13,Gourd & Cucumber
M99206,7913149,7753779,2/6/14 8:13,Health Drinks
M99206,7913149,15668473,2/6/14 8:13,Beans
M99206,7913149,7572303,2/6/14 8:13,Namkeen
M99206,7913149,15669825,2/6/14 8:13,Boiled Rice
M99206,7930249,7572302,17-05-2014 10:12,Namkeen
M99206,7930249,15668465,17-05-2014 10:12,Root Vegetables
M99206,7930249,15668473,17-05-2014 10:12,Beans
M99206,7930249,15668468,17-05-2014 10:12,Beans
M99206,7930249,15668416,17-05-2014 10:12,Banana
M99206,7947992,15669860,23-05-2014 11:41,Moong Dal
M99206,7947992,15669778,23-05-2014 11:41,Other Dals
M99206,7947992,15669863,23-05-2014 11:41,Moong Dal
M99206,7947992,15668416,23-05-2014 11:41,Banana
M99206,7947992,15668473,23-05-2014 11:41,Beans
M99206,7947992,15668688,23-05-2014 11:41,Root Vegetables
M99206,7947992,7753779,23-05-2014 11:41,Health Drinks
M99206,7947992,7571385,23-05-2014 11:41,"Glucose, Marie & Milk Biscuits"
M99206,7947992,15668451,23-05-2014 11:41,Brinjals
M99206,7976557,15669881,9/5/14 19:38,Sooji & Rava
M99206,7976557,15668468,9/5/14 19:38,Beans
M99206,7976557,15668478,9/5/14 19:38,Banana
M99206,7976557,15668473,9/5/14 19:38,Beans
M99206,7976557,15668451,9/5/14 19:38,Brinjals
M99206,7976557,34986129,9/5/14 19:38,Whole Spices
M99206,7976557,7753779,9/5/14 19:38,Health Drinks
M99206,7976557,7569799,9/5/14 19:38,Namkeen
M99206,7976557,15669871,9/5/14 19:38,Other Rice Products
M99206,7976557,7572432,9/5/14 19:38,Cooking Paste
M99206,7976557,15668480,9/5/14 19:38,Bread
M99206,7976557,15669776,9/5/14 19:38,Other Dals
M99206,8014860,15668465,30-04-2014 09:45,Root Vegetables
M99206,8014860,15668473,30-04-2014 09:45,Beans
M99206,8014860,15668478,30-04-2014 09:45,Banana
M99206,8014860,15668688,30-04-2014 09:45,Root Vegetables
M99206,8014860,15669825,30-04-2014 09:45,Boiled Rice
M99206,8014860,15668451,30-04-2014 09:45,Brinjals
M99206,8014860,15668449,30-04-2014 09:45,Exotic Vegetables
M99206,8035079,7572432,10/4/14 16:05,Cooking Paste
M99206,8035079,15668520,10/4/14 16:05,Bread
M99206,8035079,15668451,10/4/14 16:05,Brinjals
M99206,8035079,15669823,10/4/14 16:05,Whole Spices
M99206,8035079,34987568,10/4/14 16:05,Whole Spices
M99206,8035079,15669825,10/4/14 16:05,Boiled Rice
M99206,8035079,15669760,10/4/14 16:05,Whole Spices
M99206,8035079,15668468,10/4/14 16:05,Beans
M99206,8035079,15668688,10/4/14 16:05,Root Vegetables
M99206,8035079,15668462,10/4/14 16:05,Gourd & Cucumber
M99206,8035079,7753779,10/4/14 16:05,Health Drinks
M99206,8058171,7624790,21-04-2014 07:42,Ghee
M99206,8058171,15669825,21-04-2014 07:42,Boiled Rice
M99206,8058171,7571385,21-04-2014 07:42,"Glucose, Marie & Milk Biscuits"
M99206,8058171,7571454,21-04-2014 07:42,Cream Biscuits
M99206,8058171,7753779,21-04-2014 07:42,Health Drinks
M99206,8058171,15669881,21-04-2014 07:42,Sooji & Rava
M99206,8058171,15668416,21-04-2014 07:42,Banana
M99206,8058171,15668473,21-04-2014 07:42,Beans
M99206,8058171,34987568,21-04-2014 07:42,Whole Spices
M99206,8118040,7624790,22-03-2014 08:13,Ghee
M99206,8118040,15668381,22-03-2014 08:13,Other Vegetables
M99206,8118040,15669767,22-03-2014 08:13,Urad Dal
M99206,8118040,7569802,22-03-2014 08:13,Namkeen
M99206,8118040,34987568,22-03-2014 08:13,Whole Spices
M99206,8118040,7753779,22-03-2014 08:13,Health Drinks
M99206,8118040,15669881,22-03-2014 08:13,Sooji & Rava
M99206,8118040,15669859,22-03-2014 08:13,Toor Dal
M99206,8118040,15668465,22-03-2014 08:13,Root Vegetables
M99206,8118040,92388008,22-03-2014 08:13,Namkeen
M99206,8118040,15669825,22-03-2014 08:13,Boiled Rice
M99206,8118040,15668468,22-03-2014 08:13,Beans
M99206,8118040,15669863,22-03-2014 08:13,Moong Dal
M99206,8118040,15668449,22-03-2014 08:13,Exotic Vegetables
M99206,8118040,15669771,22-03-2014 08:13,Maida
M99206,8118040,15669760,22-03-2014 08:13,Whole Spices
M99206,8118040,21410627,22-03-2014 08:13,Organic Masalas & Spices
M99206,8149945,15669804,7/3/14 10:42,Cashews
M99206,8149945,7735707,7/3/14 10:42,Namkeen
M99206,8149945,15669884,7/3/14 10:42,Whole Spices
M99206,8149945,15668451,7/3/14 10:42,Brinjals
M99206,8149945,15668688,7/3/14 10:42,Root Vegetables
M99206,8149945,21408947,7/3/14 10:42,Other Rice Products
M99206,8149945,15668416,7/3/14 10:42,Banana
M99206,8149945,15669781,7/3/14 10:42,Rice Flour
M99206,8172020,7569802,17-02-2014 11:28,Namkeen
M99206,8172020,15669764,17-02-2014 11:28,Besan
M99206,8172020,7572432,17-02-2014 11:28,Cooking Paste
M99206,8172020,15668688,17-02-2014 11:28,Root Vegetables
M99206,8172020,15668468,17-02-2014 11:28,Beans
M99206,8172020,15668381,17-02-2014 11:28,Other Vegetables
M99206,8172020,92388008,17-02-2014 11:28,Namkeen
M99206,8172020,15669825,17-02-2014 11:28,Boiled Rice
M99206,8172020,15668462,17-02-2014 11:28,Gourd & Cucumber
M99206,8172020,15669766,17-02-2014 11:28,Other Flours
M99206,8172020,7611899,17-02-2014 11:28,Honey
M99206,8172020,34987568,17-02-2014 11:28,Whole Spices
M99206,8172020,15668480,17-02-2014 11:28,Bread
M99206,8172020,15668451,17-02-2014 11:28,Brinjals
M99206,8172020,15669881,17-02-2014 11:28,Sooji & Rava
M99206,8172020,15668416,17-02-2014 11:28,Banana
M99206,8172020,7753779,17-02-2014 11:28,Health Drinks
M99206,8172020,15669776,17-02-2014 11:28,Other Dals
M99206,8172020,15669760,17-02-2014 11:28,Whole Spices
M99206,8242420,7624790,21-01-2014 08:21,Ghee
M99206,8242420,7572432,21-01-2014 08:21,Cooking Paste
M99206,8242420,34987568,21-01-2014 08:21,Whole Spices
M99206,8242420,15668688,21-01-2014 08:21,Root Vegetables
M99206,8242420,15668462,21-01-2014 08:21,Gourd & Cucumber
M99206,8242420,15668478,21-01-2014 08:21,Banana
M99206,8242420,15669760,21-01-2014 08:21,Whole Spices
M99206,8242420,7753779,21-01-2014 08:21,Health Drinks
M99206,8242420,7611899,21-01-2014 08:21,Honey
M99206,8242420,15668453,21-01-2014 08:21,Brinjals
M99206,8242420,15669825,21-01-2014 08:21,Boiled Rice
M99206,8242420,15669881,21-01-2014 08:21,Sooji & Rava
M99206,8242420,15669863,21-01-2014 08:21,Moong Dal
M99206,8242420,15669884,21-01-2014 08:21,Whole Spices
M99206,8295038,15668462,9/12/13 14:42,Gourd & Cucumber
M99206,8295038,92388008,9/12/13 14:42,Namkeen
M99206,8295038,15669863,9/12/13 14:42,Moong Dal
M99206,8295038,15668416,9/12/13 14:42,Banana
M99206,8295038,15668688,9/12/13 14:42,Root Vegetables
M99206,8295038,15669825,9/12/13 14:42,Boiled Rice
M99206,8295038,15668453,9/12/13 14:42,Brinjals
M99206,8325475,15668451,22-11-2013 10:39,Brinjals
M99206,8325475,15668474,22-11-2013 10:39,Beans
M99206,8325475,7611899,22-11-2013 10:39,Honey
M99206,8325475,7753779,22-11-2013 10:39,Health Drinks
M99206,8325475,92388008,22-11-2013 10:39,Namkeen
M99206,8325475,15668449,22-11-2013 10:39,Exotic Vegetables
M99206,8325475,15668468,22-11-2013 10:39,Beans
M99206,8325475,15669881,22-11-2013 10:39,Sooji & Rava
M99206,8325475,15669884,22-11-2013 10:39,Whole Spices
M99206,8325475,15668478,22-11-2013 10:39,Banana
M99206,8325475,15668688,22-11-2013 10:39,Root Vegetables
M99206,8365452,15668478,7/11/13 8:18,Banana
M99206,8365452,15668462,7/11/13 8:18,Gourd & Cucumber
M99206,8365452,15669776,7/11/13 8:18,Other Dals
M99206,8365452,15668467,7/11/13 8:18,Beans
M99206,8365452,15669825,7/11/13 8:18,Boiled Rice
M99206,8365452,15668688,7/11/13 8:18,Root Vegetables
M99206,8365452,15668474,7/11/13 8:18,Beans
M04158,6755145,15668520,30-06-2014 08:44,Bread
M04158,6763407,15668520,2/7/14 15:55,Bread
M04158,6763407,29247044,2/7/14 15:55,Besan
M04158,6785498,34993343,19-06-2014 16:31,Aluminium Foil & Cling Wrap
M04158,6785498,15668520,19-06-2014 16:31,Bread
M04158,6785498,15669764,19-06-2014 16:31,Besan
M04158,6807524,34986117,26-06-2014 14:26,Whole Spices
M04158,6807524,15668520,26-06-2014 14:26,Bread
M04158,7348982,7575499,17-10-2013 01:20,Aluminium Foil & Cling Wrap
M04158,7348982,15668416,17-10-2013 01:20,Banana
M04158,7348982,15668688,17-10-2013 01:20,Root Vegetables
M04158,7357231,15668460,21-10-2013 23:07,Gourd & Cucumber
M04158,7357231,7624792,21-10-2013 23:07,Ghee
M04158,7368396,15669988,28-10-2013 15:26,Other Dals
M04158,7368396,15669763,28-10-2013 15:26,Other Dals
M04158,7368396,15668465,28-10-2013 15:26,Root Vegetables
M04158,7368396,15669816,28-10-2013 15:26,Other Dals
M04158,7368396,15669872,28-10-2013 15:26,Avalakki / Poha
M04158,7376918,15668595,25-09-2013 11:31,Exotic Vegetables
M04158,7376918,15668381,25-09-2013 11:31,Other Vegetables
M04158,7376918,15668380,25-09-2013 11:31,Other Vegetables
M04158,7376918,15668477,25-09-2013 11:31,Exotic Vegetables
M04158,7376918,93141022,25-09-2013 11:31,Yogurt & Lassi
M04158,7381659,7642810,27-09-2013 19:36,Basmati Rice
M04158,7385672,7548730,29-09-2013 17:22,Organic Flours
M04158,7388179,15668449,1/10/13 17:18,Exotic Vegetables
M04158,7388179,15668377,1/10/13 17:18,Root Vegetables
M04158,7388179,15668478,1/10/13 17:18,Banana
M04158,7398211,15668458,6/10/13 15:58,Brinjals
M04158,7398211,15668380,6/10/13 15:58,Other Vegetables
M04158,7398211,15668478,6/10/13 15:58,Banana
M04158,7398211,34987110,6/10/13 15:58,Curd
M04158,7409321,15670196,5/9/13 8:32,Organic F&V
M04158,7410909,15668379,6/9/13 17:27,Other Vegetables
M04158,7417237,15669795,10/9/13 16:03,Other Dry Fruits
M04158,7417237,93141022,10/9/13 16:03,Yogurt & Lassi
M04158,7417237,21409124,10/9/13 16:03,Sugar Cubes
M04158,7417237,93141023,10/9/13 16:03,Yogurt & Lassi
M04158,7417237,15669810,10/9/13 16:03,Almonds
M04158,7417237,7629390,10/9/13 16:03,"Glucose, Marie & Milk Biscuits"
M04158,7418032,7613349,10/9/13 23:39,Honey
M04158,7426062,15668380,15-09-2013 18:28,Other Vegetables
M04158,7426062,15669878,15-09-2013 18:28,Toor Dal
M04158,7426062,15669887,15-09-2013 18:28,Maida
M04158,7426062,15668457,15-09-2013 18:28,Brinjals
M04158,7440775,7629390,16-08-2013 07:55,"Glucose, Marie & Milk Biscuits"
M04158,7440775,21409004,16-08-2013 07:55,Other Dals
M04158,7440775,15669869,16-08-2013 07:55,Moong Dal
M04158,7443773,15669761,17-08-2013 23:22,Whole Spices
M04158,7448062,7642810,20-08-2013 15:57,Basmati Rice
M04158,7448062,93141022,20-08-2013 15:57,Yogurt & Lassi
M04158,7448062,92928537,20-08-2013 15:57,Hand Wash
M04158,7448062,92928540,20-08-2013 15:57,Hand Sanitizer
M04158,7448062,15670242,20-08-2013 15:57,Organic F&V
M04158,7448062,92873837,20-08-2013 15:57,Floor Cleaners
M04158,7455215,15668688,25-08-2013 11:01,Root Vegetables
M04158,7462731,7575499,29-08-2013 16:26,Aluminium Foil & Cling Wrap
M04158,7462731,15668448,29-08-2013 16:26,Exotic Vegetables
M04158,7470350,93141023,3/9/13 0:37,Yogurt & Lassi
M04158,7470350,93141092,3/9/13 0:37,Yogurt & Lassi
M04158,7470354,15668381,3/9/13 0:33,Other Vegetables
M04158,7470354,7621686,3/9/13 0:33,Butter & Cream
M04158,7470354,15668378,3/9/13 0:33,Other Vegetables
M04158,7476921,15668378,28-07-2013 17:57,Other Vegetables
M04158,7476921,15668458,28-07-2013 17:57,Brinjals
M04158,7476921,15669856,28-07-2013 17:57,Sugar
M04158,7476921,15668687,28-07-2013 17:57,Root Vegetables
M04158,7483062,15668378,1/8/13 15:20,Other Vegetables
M04158,7483062,7629390,1/8/13 15:20,"Glucose, Marie & Milk Biscuits"
M04158,7483062,15670196,1/8/13 15:20,Organic F&V
M04158,7483062,15668688,1/8/13 15:20,Root Vegetables
M04158,7483062,7621686,1/8/13 15:20,Butter & Cream
M04158,7489842,15668379,5/8/13 15:08,Other Vegetables
M04158,7489842,15668449,5/8/13 15:08,Exotic Vegetables
M04158,7489842,15668688,5/8/13 15:08,Root Vegetables
M04158,7489842,7548730,5/8/13 15:08,Organic Flours
M04158,7499934,15668460,11/8/13 23:40,Gourd & Cucumber
M04158,7499934,15668458,11/8/13 23:40,Brinjals
M04158,7499934,15668687,11/8/13 23:40,Root Vegetables
M04158,7499934,15668378,11/8/13 23:40,Other Vegetables
M04158,7499934,15669887,11/8/13 23:40,Maida
M04158,7509436,15669856,8/7/13 18:24,Sugar
M04158,7509436,15668480,8/7/13 18:24,Bread
M04158,7509436,15668688,8/7/13 18:24,Root Vegetables
M04158,7509436,15669775,8/7/13 18:24,Sooji & Rava
M04158,7512254,7628092,10/7/13 16:22,Basmati Rice
M04158,7528786,7629390,20-07-2013 17:37,"Glucose, Marie & Milk Biscuits"
M04158,7528786,15668381,20-07-2013 17:37,Other Vegetables
M04158,7528786,15668480,20-07-2013 17:37,Bread
M04158,7528786,15668688,20-07-2013 17:37,Root Vegetables
M04158,7528786,15669814,20-07-2013 17:37,Jaggery
M04158,7528786,15668378,20-07-2013 17:37,Other Vegetables
M04158,7528786,15669869,20-07-2013 17:37,Moong Dal
M04158,7528786,15668416,20-07-2013 17:37,Banana
M04158,7535711,15668688,24-07-2013 23:16,Root Vegetables
M04158,7540969,7642810,16-06-2013 11:33,Basmati Rice
M04158,7540969,15668688,16-06-2013 11:33,Root Vegetables
M04158,7540969,15668687,16-06-2013 11:33,Root Vegetables
M04158,7540969,15668449,16-06-2013 11:33,Exotic Vegetables
M04158,7547008,15668416,20-06-2013 19:10,Banana
M04158,7547008,15668379,20-06-2013 19:10,Other Vegetables
M04158,7547008,15669763,20-06-2013 19:10,Other Dals
M04158,7547008,15669764,20-06-2013 19:10,Besan
M04158,7553635,15668458,24-06-2013 11:07,Brinjals
M04158,7553635,15668687,24-06-2013 11:07,Root Vegetables
M04158,7553635,15668465,24-06-2013 11:07,Root Vegetables
M04158,7553635,15668595,24-06-2013 11:07,Exotic Vegetables
M04158,7553635,15668462,24-06-2013 11:07,Gourd & Cucumber
M04158,7558092,15669877,27-06-2013 17:57,Whole Spices
M04158,7558092,7629390,27-06-2013 17:57,"Glucose, Marie & Milk Biscuits"
M04158,7558092,15669864,27-06-2013 17:57,Other Dals
M04158,7558092,34986112,27-06-2013 17:57,Whole Spices
M04158,7558092,15669785,27-06-2013 17:57,Boiled Rice
M04158,7558092,15668480,27-06-2013 17:57,Bread
M04158,7558092,34986125,27-06-2013 17:57,Whole Spices
M04158,7563329,15668381,1/7/13 14:00,Other Vegetables
M04158,7563329,15670174,1/7/13 14:00,Organic F&V
M04158,7563329,7617882,1/7/13 14:00,Ready Mix
M04158,7563329,15668494,1/7/13 14:00,Exotic Vegetables
M04158,7563329,15668378,1/7/13 14:00,Other Vegetables
M04158,7563329,15668478,1/7/13 14:00,Banana
M04158,7569362,15668480,4/7/13 19:29,Bread
M04158,7569362,15668416,4/7/13 19:29,Banana
M04158,7569362,7629390,4/7/13 19:29,"Glucose, Marie & Milk Biscuits"
M04158,7569362,15668460,4/7/13 19:29,Gourd & Cucumber
M04158,7570733,15668688,22-05-2013 13:33,Root Vegetables
M04158,7570733,15669864,22-05-2013 13:33,Other Dals
M04158,7570733,15668466,22-05-2013 13:33,Root Vegetables
M04158,7570733,15669816,22-05-2013 13:33,Other Dals
M04158,7570733,15668478,22-05-2013 13:33,Banana
M04158,7578368,15668449,27-05-2013 14:27,Exotic Vegetables
M04158,7578368,7587649,27-05-2013 14:27,Organic Rice & Rice Products
M04158,7578368,7629390,27-05-2013 14:27,"Glucose, Marie & Milk Biscuits"
M04158,7578368,15669863,27-05-2013 14:27,Moong Dal
M04158,7578368,15668381,27-05-2013 14:27,Other Vegetables
M04158,7578368,15668480,27-05-2013 14:27,Bread
M04158,7578368,15668416,27-05-2013 14:27,Banana
M04158,7578368,15668378,27-05-2013 14:27,Other Vegetables
M04158,7583414,15670174,31-05-2013 11:52,Organic F&V
M04158,7583414,15668687,31-05-2013 11:52,Root Vegetables
M04158,7583414,15668595,31-05-2013 11:52,Exotic Vegetables
M04158,7583414,15668480,31-05-2013 11:52,Bread
M04158,7583414,15669887,31-05-2013 11:52,Maida
M04158,7583414,15668378,31-05-2013 11:52,Other Vegetables
M04158,7590991,15668480,5/6/13 17:35,Bread
M04158,7590991,15668478,5/6/13 17:35,Banana
M04158,7590991,15668378,5/6/13 17:35,Other Vegetables
M04158,7597201,15668378,9/6/13 21:51,Other Vegetables
M04158,7597201,15668478,9/6/13 21:51,Banana
M04158,7597201,15668466,9/6/13 21:51,Root Vegetables
M04158,7597201,15668458,9/6/13 21:51,Brinjals
M04158,7597201,7579697,9/6/13 21:51,Cream Biscuits
M04158,7597201,15668687,9/6/13 21:51,Root Vegetables
M04158,7597201,15668480,9/6/13 21:51,Bread
M04158,7602020,15668478,12/6/13 14:41,Banana
M04158,7602020,7589704,12/6/13 14:41,Health Drinks
M04158,7611384,15668378,2/5/13 20:47,Other Vegetables
M04158,7611384,15668467,2/5/13 20:47,Beans
M04158,7611384,15668687,2/5/13 20:47,Root Vegetables
M04158,7611384,15668478,2/5/13 20:47,Banana
M04158,7611384,15669864,2/5/13 20:47,Other Dals
M04158,7611384,15670157,2/5/13 20:47,Organic F&V
M04158,7611384,15669887,2/5/13 20:47,Maida
M04158,7611384,15668449,2/5/13 20:47,Exotic Vegetables
M04158,7611384,15669856,2/5/13 20:47,Sugar
M04158,7618346,15669810,8/5/13 10:54,Almonds
M04158,7618346,15668449,8/5/13 10:54,Exotic Vegetables
M04158,7618346,15668688,8/5/13 10:54,Root Vegetables
M04158,7626235,15670258,14-05-2013 16:26,Organic F&V
M04158,7626235,7633833,14-05-2013 16:26,Tomato Ketchup
M04158,7626235,15668378,14-05-2013 16:26,Other Vegetables
M04158,7626235,93141023,14-05-2013 16:26,Yogurt & Lassi
M04158,7626235,15668480,14-05-2013 16:26,Bread
M04158,7629259,15668468,16-05-2013 23:04,Beans
M04158,7629259,15668460,16-05-2013 23:04,Gourd & Cucumber
M04158,7629259,7629390,16-05-2013 23:04,"Glucose, Marie & Milk Biscuits"
M04158,7629259,7631200,16-05-2013 23:04,Shaving Blade & Razors
M04158,7629259,15668687,16-05-2013 23:04,Root Vegetables
M04158,7641124,7625765,1/4/13 17:40,Sunflower Oils
M04158,7648869,15668465,6/4/13 23:40,Root Vegetables
M04158,7648869,15668689,6/4/13 23:40,Root Vegetables
M04158,7648869,15668416,6/4/13 23:40,Banana
M04158,7648869,15669804,6/4/13 23:40,Cashews
M04158,7648869,15668467,6/4/13 23:40,Beans
M04158,7648869,7540256,6/4/13 23:40,Basmati Rice
M04158,7648869,15668378,6/4/13 23:40,Other Vegetables
M04158,7652460,15668688,11/4/13 16:12,Root Vegetables
M04158,7652460,7541573,11/4/13 16:12,"Glucose, Marie & Milk Biscuits"
M04158,7657578,7575499,16-04-2013 08:31,Aluminium Foil & Cling Wrap
M04158,7657578,15668688,16-04-2013 08:31,Root Vegetables
M04158,7657578,15668449,16-04-2013 08:31,Exotic Vegetables
M04158,7657578,15669864,16-04-2013 08:31,Other Dals
M04158,7657578,15669811,16-04-2013 08:31,Almonds
M04158,7657578,7753732,16-04-2013 08:31,Health Drinks
M04158,7657578,15668416,16-04-2013 08:31,Banana
M04158,7667763,15668687,22-02-2013 12:09,Root Vegetables
M04158,7667763,7753732,22-02-2013 12:09,Health Drinks
M04158,7667763,15669864,22-02-2013 12:09,Other Dals
M04158,7667763,15668541,22-02-2013 12:09,Buns & Pavs
M04158,7667763,15668378,22-02-2013 12:09,Other Vegetables
M04158,7667763,15668467,22-02-2013 12:09,Beans
M04158,7671291,15668520,25-02-2013 22:19,Bread
M04158,7671291,7541573,25-02-2013 22:19,"Glucose, Marie & Milk Biscuits"
M04158,7671291,15668449,25-02-2013 22:19,Exotic Vegetables
M04158,7671291,7629390,25-02-2013 22:19,"Glucose, Marie & Milk Biscuits"
M04158,7671291,7603165,25-02-2013 22:19,Frozen Veg Food
M04158,7673328,15668381,28-02-2013 09:41,Other Vegetables
M04158,7673328,15669864,28-02-2013 09:41,Other Dals
M04158,7673328,15668465,28-02-2013 09:41,Root Vegetables
M04158,7673328,15669856,28-02-2013 09:41,Sugar
M04158,7673328,15669976,28-02-2013 09:41,Almonds
M04158,7678365,15668478,4/3/13 18:34,Banana
M04158,7678365,15668457,4/3/13 18:34,Brinjals
M04158,7678365,15668688,4/3/13 18:34,Root Vegetables
M04158,7678365,15669764,4/3/13 18:34,Besan
M04158,7678365,15668449,4/3/13 18:34,Exotic Vegetables
M04158,7678365,15668467,4/3/13 18:34,Beans
M04158,7687108,15669887,11/3/13 22:35,Maida
M04158,7687465,15668688,13-03-2013 13:51,Root Vegetables
M04158,7687465,15668459,13-03-2013 13:51,Gourd & Cucumber
M04158,7687465,92873836,13-03-2013 13:51,Pre & Post Wash Care
M04158,7687465,15668378,13-03-2013 13:51,Other Vegetables
M04158,7693062,15668449,17-03-2013 22:49,Exotic Vegetables
M04158,7693062,15668378,17-03-2013 22:49,Other Vegetables
M04158,7693062,15668520,17-03-2013 22:49,Bread
M04158,7693062,15668687,17-03-2013 22:49,Root Vegetables
M04158,7693062,7541573,17-03-2013 22:49,"Glucose, Marie & Milk Biscuits"
M04158,7693062,7629391,17-03-2013 22:49,"Glucose, Marie & Milk Biscuits"
M04158,7693062,15668381,17-03-2013 22:49,Other Vegetables
M04158,7693062,15668467,17-03-2013 22:49,Beans
M04158,7695563,15669816,21-03-2013 17:51,Other Dals
